block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
112663,2022/11/15 01:41:38,NEW_VALSET,B0CB96DE134665374240D4795C69FFBF23A00CD7BF1D03B6EAF012FB2DBD91A4,F15953EDC6B8A6F8B76C8589D1A7226832DCA63721C63C0425FEE062C667DDCF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104315,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,20,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,20,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112735,2022/11/15 01:47:42,NEW_VALSET,86B9A91A2082D7FF80A8B813E3982FDDEF226E3572C3B5B826B910ACD79EFABF,DF6F6F395755A8A7589C3798F4F668592A590EBA0C8CBD49720BB2D8B8680722,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104316,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,21,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,20,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112771,2022/11/15 01:50:43,NEW_VALSET,9F7B6AB203428A716CA3180B16A1BFCBC03420A5BEAA940A471EF1AFEEF4AB35,703F1960B69CA8AA59D8E72BD1B450AD1362BA6591AA4404A535A962DE77F8DD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104322,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,27,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,20,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112807,2022/11/15 01:53:45,NEW_VALSET,DBAFA1156D39D9FB4578EAB5B39B5A76A71D9AFF50D622EF96975CFF99784ED9,3F4D52DC0EEE6272127E9D5228192F68B55F4CF1A812E80589D7D4898E14B00E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104324,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,29,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,20,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112843,2022/11/15 01:56:46,NEW_VALSET,98D75C8AE5FF32B2F4A158F5CB8C402AA0EF9ED09A0A8D0EF1FD230AEFB678E2,2A163C292896C74C5A0833CCF09C8E8C36EFC7D4706625E4D48C434945C995FC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104325,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,20,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112915,2022/11/15 02:02:50,NEW_VALSET,538EBBF50CEAF5B54BD527618BDE7E42D9D70283DAE5E1E7E0A43C57058798B2,E0A34B375DB790BD850987F3B1C026C4BD0A899C5AC7BE865B653DCDDF250C69,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104326,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,21,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112951,2022/11/15 02:05:51,NEW_VALSET,D549B10FE465CF1E13E9A51BCE06B40AEF74CF928E66D2BDD793B7BACE645068,51E9470EE7DA7358A2AFEA647B265B8F2B42F9E9D39D6E10CAC1AE91C97D4A45,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104332,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,27,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112987,2022/11/15 02:08:53,NEW_VALSET,3C862C5C911A16B2638D743B42B06964CB62EC5B82639DCA53904894891B16E5,B384CB71A0289F3CF93886737453F01497D3EE506F76E490CCEBE2D8AF7DD3CF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104334,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,29,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113023,2022/11/15 02:11:55,NEW_VALSET,683DB61595986DE60A3B622CF5B117A69254E391C7D8150A989DD94AC044D133,EB1152B9B9D91EFE8EC43EF244CDA789A33E13D250C0AB2C2A12188720D96657,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104335,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,20,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113095,2022/11/15 02:17:58,NEW_VALSET,AB353B39E30262CCAF8EFF8E23022BD6A29CBDBC8EE6F3A5FF8BB7C13E9E5B14,1AF85D1F925A3078B70F36F509CDF544EB2494DCD6FC793C5E53ADE3744A667E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104336,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,21,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113131,2022/11/15 02:20:59,NEW_VALSET,093F439B05CA919BB20B41ADAC1199CF7E33CEB9210CDB39950E793F14D99CDB,47DCA50CDF55B6A037DBADF841298840BF40C1758D3ECDB740E38AC53B139C28,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104342,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,27,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113167,2022/11/15 02:24:01,NEW_VALSET,CA8E00C205E76B7A3CAC2FD53EC6AC2AB1926C6F0A21829526CCDA2C871A91C0,6D6C18B11474103E67FCBD8803E89F5981B356639C09951FB424411196C924F0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104344,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,29,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113203,2022/11/15 02:27:02,NEW_VALSET,C943784157A2BC1EE1E1755F09AA41C6B299D407D972F47F5D43D9D68CE38110,74219D302D724E67174D9AEC2340F838E914B9DC810446A6AAEE65E5ADAA470D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104345,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,20,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113275,2022/11/15 02:33:06,NEW_VALSET,C769F4FDBF0B7AD7778C9CB1FE720D7251375FFDE19EF1AB562833ED99D84D46,A9D8D7A4C73B60EA121AB4F45A64456EDADB372C2A5275E888373F8987497B5B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104346,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,21,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113311,2022/11/15 02:36:07,NEW_VALSET,3C69055E37C20864707CE7A4A8AB837DEA519A3758FFA58486530D8EE0F9AE81,32A4484CB18C863E267E37D34DA2671B549492261350E7E6BF36B195FB381105,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104352,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,27,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113347,2022/11/15 02:39:09,NEW_VALSET,91E3662CF54811C556E2A204C482857EE69FF97464C9E1F4F2BEAE9A92CDFC35,53DBC8A2136A89F43FD1E9BF5C7C990516B172CF16591CBE821EEC2FF21604D7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104354,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,29,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113383,2022/11/15 02:42:10,NEW_VALSET,7BCAC4D14F8B3F6DE1BA493091044AA31D6DD0871CAB7E272DFD3485A429C006,97075306E235B343F2DC8F0C2073E78C4383320B703460181378AE13AE4D1922,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104355,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,20,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113452,2022/11/15 02:48:17,NEW_VALSET,CFB3131D582EF0953F0B5CC9E0E196E01461DDB41152B6E11E750A2FF247B2AA,74957750418DA747969C2AE577A39F2B253A6BDFBDBC51E7355F3F65EA76F64E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104356,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,21,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113484,2022/11/15 02:51:18,NEW_VALSET,A3B8FF16A03890625BA951AD23AC0708A92C853F6CF3F9996CBA4619F7C95D62,243B3287B59C9B5DCD04BB0E4FB41E893B77DA8A4053B8344D7CBD679E315659,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104362,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,27,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113519,2022/11/15 02:54:20,NEW_VALSET,80D2194718DC9441BABC4973EEF87748B3244D4501EC8A09A495AB11990CA401,1DF67BAC427CA1DB6F9380F678E6DAD5BEB7BDBE76E423A9AD05EB07E89635C9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104364,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,29,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113529,2022/11/15 02:55:10,NEW_VALSET,69E321F5B5D3BF02E4C4B27C56BE2459A2A31DAE11728E665BF99F676CFB8921,C57C7FA6CB64AF52394823CEC2378745C461A21D6953AEDD95E1941CC09EA107,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104335,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,29,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113555,2022/11/15 02:57:22,NEW_VALSET,2DBC74205959E7886222B15BF1D7D25C6C7F6B1F4987A7EFBF2DDC8E4D212C3A,4D4954EB13F57144CD3DF9DA2900835CB581BE2E62CD365F1C2BB49B595AB3DF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104336,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,20,30,20,0,30,20,31,30,30,0,30,0,30,20,20,30,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113627,2022/11/15 03:03:26,NEW_VALSET,0B1F5E656CC305AFF51D19E882E021D9011AA1AC95B88FB4CA771C779EED79B7,C7D86C34AAB87E8701AA5AC24AA13171FD4750D68C774D3A2609B6E5463E22CF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104337,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,21,30,20,0,30,20,31,30,30,0,30,0,30,20,20,30,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113663,2022/11/15 03:06:27,NEW_VALSET,9811DF55C5F60950A7D4885382BDB3D1123B3B3E44943BE6731C2655D6C58C27,0839EFC1677067DB9481B099925A3704AB5FD42E4F278779F7FB56F6A101A713,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104343,670100004,20,30,20,0,40,0,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,27,30,20,0,30,20,31,30,30,0,30,0,30,20,20,30,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113685,2022/11/15 03:08:18,NEW_VALSET,37B2ABC1834F0C580814CC443518383C8C6FC62C886B1D4CC6E1B1F0C662170D,C933E81F8A8F199606C3A927881CF315228C78D68E7574E87EEF7CD1285A797E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104372,670100004,20,30,20,0,40,29,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,27,30,20,0,30,20,31,30,30,0,30,0,30,20,20,30,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113699,2022/11/15 03:09:29,NEW_VALSET,7AA65EDD4755BBCED3B4731F0A551E223F9BE0B18D7DFA614AFBF3656C7D1725,5821ED3E199844ADC52225F374E9DB2558F862BD927F66BDED92F677DA5A6D32,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104374,670100004,20,30,20,0,40,29,427,30,30,20,29,103,784,29,300,20,30,30,35,30,30,30,21,30,30,30,30,30,30,36,20,30,50,30,30,30,29,30,30,30,30,30,30,30,0,0,30,30,30,30,20,30,20,30,28,30,30,26,0,30,310,20,29,30,20,0,30,20,31,30,30,0,30,0,30,20,20,30,30,0,30,30,30,30,30,30,30,30,26,30,0,30,30,0,30,28,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
