block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,24FB157F1CBAE56079359C2612FE67712CE96426,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,D0639638EF73670D4813E9D034F4499667B3BE7E,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
39981,2022/11/13 22:34:44,NEW_VALSET:PCHEIGHT/93350,631D6AA1413DCFE877AE6542DFDB9524FDA322885D775D4D1C67517D2915F347,4693E508439EDD3DA3E4976BFBD374659D6D127A6594D706AEECA177DAAABDD9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103745,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,22,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40007,2022/11/13 22:36:55,NEW_VALSET:PCHEIGHT/93376,ECF80FE859D84349E1E7854941BB9BE1B9F050C5FA9AD68E1E09D707EE23D788,8A52B73BAA6EB852B2EBE2DADC0EB0835356C8F426B86CFAEEFF65153089DA79,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103748,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,25,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40044,2022/11/13 22:40:02,NEW_VALSET:PCHEIGHT/93413,652752F3660F962DD50DE11ECC7CC9865DA8289FEE3861447144EB075E0299CB,1F72F061117EE7B33559F46A51C7923A575E28CE9711EB3FBAF09A00E17A96B5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103750,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,27,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40079,2022/11/13 22:42:59,NEW_VALSET:PCHEIGHT/93448,43EC4E5AB2363D6FAFEB10E75BD972F0062D228756BCF72C0FB3D64E68B01FD3,2BC602FA42AE33D40EF18169F03478EAAA07666BBF510FB022C2D315BDBA242A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103752,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,29,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40115,2022/11/13 22:46:01,NEW_VALSET:PCHEIGHT/93484,6CCD40399D60AF18EF02CD3022B0B762A75F9D0853DFAAA32CBE90364AE11958,0317534026D991AA3831F775FED23A34E3C2137AA8BC553CF3A5CA1C5701FCCA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103753,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40187,2022/11/13 22:52:04,NEW_VALSET:PCHEIGHT/93556,F5361356A3FE4EAF50754E9434755BA4F64DBE3818AD7FC5CE315632C484273D,F1AFF4FDE0F8F20553FBB3F2B09CBFA7802DE2809641E9559C04255593BBD6E8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103754,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40223,2022/11/13 22:55:06,NEW_VALSET:PCHEIGHT/93592,4CD12E87077774AF6034276038BC90FD306A53ACA9C03DC25DEC01C0F037E1FE,6DA8BDB5DE412928A8CE323BF6742E374FB813729C0D8285969754A5C8DBC00E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103755,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40259,2022/11/13 22:58:07,NEW_VALSET:PCHEIGHT/93628,56EB18F884EF0726816849441A6554DD792D981027519C4F4E0A163C8BE08EBC,CC52E3E5FD822241EDD8B58E3491C5473A601001EBD38E533DAA7697B3BEAAA8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103758,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40295,2022/11/13 23:01:09,NEW_VALSET:PCHEIGHT/93664,1E6899991A90D4245E6A94254C76BED7EEA33F529468385F7E55054A9651E1B0,EF0B68778364E4863F44BF4AE8E83EA26B8C03CF0F3F5DE2C1E8720DFC0EC674,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103760,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40332,2022/11/13 23:04:16,NEW_VALSET:PCHEIGHT/93700,70CA1D4404392971C61006B420484E544A05D0C4F88C3FC0A6DA68441B95DB76,1FC21F2190107432C979207D3A67828C4A1AD8069048234D8EF2B4D5D4AFC9AB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103762,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40368,2022/11/13 23:07:17,NEW_VALSET:PCHEIGHT/93736,0538CACA5B856160E146D4638BC6A449E9CBC8DEEF107BA4C0AC668B8A59369E,6A9260E7DD6C22261FA08099DDEC7310D92CE04E7C9DC9275E6ACAEEEBA68C46,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103763,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,20,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40440,2022/11/13 23:13:21,NEW_VALSET:PCHEIGHT/93808,34F9890378F2DA1164744B6E303A6D7CF749B37F0342B41F9BD962B22F9A70A6,833302F306E064373AB1980660FFF052D902BA18CC094F2F4B0FB9EF62D0F7F4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103764,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,21,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40476,2022/11/13 23:16:23,NEW_VALSET:PCHEIGHT/93844,228FCD4AD138FFE3FFF7F5A2B2697FAFF439067A7A03D4DD8D39C72DFFBED291,C0D7BF18E6AEF851948B574BCE498BF1EA21150492580A0680F7BBC9BE10717E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103765,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,22,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40512,2022/11/13 23:19:24,NEW_VALSET:PCHEIGHT/93880,59AB2C08EA7660CEEAB2D2C0CE66D62A8E99B6F1F3FF8B36CAEDEBCB0A430FC0,006BEA4A3787877C8E0338F1BFD60F5D3CA806E9E931E44038B1D6A799AD093F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103768,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,25,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40547,2022/11/13 23:22:21,NEW_VALSET:PCHEIGHT/93915,8E2046EC7A2F85C47829063C3074A3DFA65567B45A094C9E7ABFAD01BB0D5992,7BDA5CBA6C62FC2F612ECC9F665BF3E43300483710FFC44A589735A9EBF784EB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103770,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,27,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40583,2022/11/13 23:25:22,NEW_VALSET:PCHEIGHT/93951,75C6915FF87E468FE1798FC36FF301A0FB88AFC1B5C022B82B6EF09F4369895B,8AE68EF3A8D8D6F3F646CA7758F343C7D7B68329F160BA4E8BB6EDF5CEE64D08,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103772,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,29,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40619,2022/11/13 23:28:25,NEW_VALSET:PCHEIGHT/93987,3D59DD6EF9D0B80DEFD900F24D6F670196B9C72E4974EAF12662EAB40138078A,53F82D2A781DF49C05FEEC48D0BC1F060FDEBB3321EAD26EEE257667BD5986DE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103773,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,24,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40643,2022/11/13 23:30:26,NEW_VALSET:PCHEIGHT/94011,1855BAA0F6A7828EC57FAC7B62BAB30E9DFCAE473FDA8838197DE0993C1B4FB1,293D44F17A323E49C7959D8823E4F5C6D0842564E2EF0B765806196483A38923,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103775,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,26,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40645,2022/11/13 23:30:36,NEW_VALSET:PCHEIGHT/94013,DE89DE2D5756FEAB455E281599A96F0C71560299A08175B0F00ED4B3EADE22FC,F74CFCE4288929474255A74380362C773406CEE0F0873710E53B1E383EC36919,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103776,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,27,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40646,2022/11/13 23:30:41,NEW_VALSET:PCHEIGHT/94014,54C3C8F1E3F1BBBADC1B3086BB37E7D45285017DE057049A4D7703F1D07F9F3F,95E64D6A12024392071BA570D8E1844166EF64DA89EBCEE7A2AD2CFC7C0F1A5E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103777,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,28,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40647,2022/11/13 23:30:46,NEW_VALSET:PCHEIGHT/94015,2AC06516B948597EA85DA2D7E5C2B9EB2A5DA6C6BDBE6B5CAFD863DA840F9013,734C1B17F51CE9CCDC2D6C8C486BC0443BB17C6EDE27473BAF37EB141656CD55,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103778,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,29,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40649,2022/11/13 23:30:56,NEW_VALSET:PCHEIGHT/94017,7159EF62DFB1857A6A5849AB0B4294527BD43A82CBA1D2C323F423F145B4DD85,F41038D706011701C7004227153D0CE8ED31A6170B93D1EDBA2705974EDC778E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103781,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,32,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40653,2022/11/13 23:31:16,NEW_VALSET:PCHEIGHT/94021,5F8DF9304F67E61F0CD6F38DA5BFAD968FD62D90ABFD0E91A7F0A972852AB80C,471E0997446D1FF544C8346B74D3497BA3FD766311BDCE5E79E5D45E1BDA7851,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103782,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,33,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40654,2022/11/13 23:31:21,NEW_VALSET:PCHEIGHT/94022,5A095441762B3B42F60CD645A282E8856BBD4046037B4F601CAA9196FDA3824F,ABF63083497C6C4BA3390AD0AD670868655E1A466EBB435BBBB53239A9C4D94B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103783,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,34,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40655,2022/11/13 23:31:26,NEW_VALSET:PCHEIGHT/94023,86C078B616F9FB11AFCAA5D8F4D93E6B60CFE585AB9662535A44717215E99D1A,1212C552A41A33F5A367C8A3408696AF61964AE201719B6D4B5C623DB235AAF2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103784,670100004,784,427,310,300,103,40,29,30,0,26,20,20,20,25,35,0,20,20,20,20,20,20,20,29,0,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,0,20,20,20,28,20,29,20,20,20,20,30,30,30,30,29,0,20,20,20,30,26,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
