height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z,cosmosvalcons10vj0ac0xz57hvhwkj6macdvg5w9xmatamdhms3
77286,d7646906dd8eaddbcf6ccfabeef58597e777ab46ac21b6a8d152e7dc42185dcc,670103671,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,11,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,15,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,20,0,0,0,0,0,0
77358,543d151c2ba2ac9183a2b984c339fbf760cdacc19a50ce27a7eedd77915fd948,670103676,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,16,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,15,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,20,0,0,0,0,0,0
77394,c35e24e11b801df55378ed3243104564808ebdf03f3bf4ee98fa46bc2c5d27cd,670103677,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,17,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,15,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,20,0,0,0,0,0,0
77429,7f3d0db8fd251075b40912b3af997776ccbe7501901782873e54b4bd0db0bc70,670103659,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,19,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,15,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77465,c4659098ba93f6788cfaeda497e8cfbeb0c62aa4e5e8696fde99fba74750138b,670103660,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,15,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77537,d1db5b44bcac8f5a8ed1c6c639c700857262365945d1df7f5cb5cdd9381afabc,670103661,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,16,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77573,6e206c1f12ddde0a5fafffe47af3a70b04774d2753bb748b8b7929faf7ec330f,670103662,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,17,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77609,0318419d1188281bad976b893c1d744ff8774c8d4db7ee92ea700ec098964904,670103664,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,19,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77645,4ae580cc3b980524e48a6f463ca8e55276ff8f87076f6ea68a3d14999bfd47d1,670103665,670100004,784,427,310,300,103,39,19,0,17,16,15,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77717,e78a850410696c8a330c9566ee9db445e35f7cc2415427571c41c13de1069b78,670103667,670100004,784,427,310,300,103,39,19,0,17,16,17,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77753,044fbcbe6f668f2e1bb137420697e1594d67550011f549dac568806cab46e15a,670103669,670100004,784,427,310,300,103,39,19,0,17,16,19,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77789,aebd7f94cac247600811fe415506516ad46c7d08fcf7b31940d882ed0a682016,670103670,670100004,784,427,310,300,103,39,19,0,17,16,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,16,28,20,17,20,0,0,0,0,0,0,0
77861,10b3b85cae19ffc60233e031980ed00973ff6833ba1940402432ae16ec39440a,670103671,670100004,784,427,310,300,103,39,19,0,17,16,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,17,28,20,17,20,0,0,0,0,0,0,0
77897,4185278a7f09bb8560d70d0fc8e76b8f7d6931fe708ccf9f662cbc1f514435fe,670103673,670100004,784,427,310,300,103,39,19,0,17,16,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,19,28,20,17,20,0,0,0,0,0,0,0
77933,bb170e2337c7e2e73eee473a3c1a6b9e6666af8275e822444417ae2d26288540,670103674,670100004,784,427,310,300,103,39,19,0,17,16,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78005,cda30bece9832390047fb2acefc36c2dca1ee8bc2b6fbded069ff452c68c7cb2,670103676,670100004,784,427,310,300,103,39,19,0,17,18,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78041,b15fe1bfad3a15d63115f47906267fa2ad9c21be9882f44c20f23bfd94fc0989,670103677,670100004,784,427,310,300,103,39,19,0,17,19,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78077,d8dfa3b2a31f5fa46e72e56e96a9170a55f773a5daa7e5fefbb93c9cce84c457,670103678,670100004,784,427,310,300,103,39,19,0,17,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78149,6eec4330779c98937e0bda9bc0defb175fb4ac97d873d0a4ec43ca0164789e70,670103679,670100004,784,427,310,300,103,39,19,0,18,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78185,2106d7f883c451ea6138e7b881d58cedc91a35eafec8e9d58fb84c4e1f7e80b6,670103680,670100004,784,427,310,300,103,39,19,0,19,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78221,82db5b56a74a4a269c70a35a7cccd412d43381ac0d83d50332f961e7fe47b862,670103681,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,17,20,0,0,0,0,0,0,0
78292,038f07c2865acaad30048a5f45bac24db0eeaa4eee78c45b0970fdb59c68dad0,670103683,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,19,20,0,0,0,0,0,0,0
78328,93937ce360619f9e10780901b09469ef530c81fc036791325ddafc1b40aae2af,670103684,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,18,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
78400,d9362782fb8e74b205e53c4772f0522c73102e9106edeb8eedb25c67d1a46ea7,670103685,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,19,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
78436,9c7780edcda490618f1fc89c2453695cd3233cec558ba633aa1169bfa9134b46,670103686,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
80436,45548559dc15555d30cd37d588f7517b39b548be5c0f597093cadc194ef4dd6c,670103666,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,0,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
80795,3ebf91e05bf9888629292c8090c1febf3dddad0f6f6997b9a850da51ad5beabc,670103694,670100004,784,427,310,300,103,39,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
81551,4902ce47c9924bc92561e544e91f426e355e2175a592f3a877e9778f8a12eb9b,670103695,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,18,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
89214,0884be8fe9c914d2521888f0ee32be6e054459c10ec3e176a396476b1ab48e2f,670103703,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,19,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91329,aa78fbd0316e1c2fe120602bc394b2c6c0bb53611275c11889a8a8c6d4054b71,670103704,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91364,bb5708a9ce1da884c9acd11acfcf484df41c1fcbdfbfbd9f49c05da88c67f4b8,670103705,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,21,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91400,25cf878931d139dbae03141f3a92560b2a63500f121ea7c5cb3390a7db794039,670103706,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,22,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91436,477f10a3c51722eabd6a1a812538902d15e27faa1502f5716e4312482c3b7db4,670103709,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,25,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91472,c7c982f666f27eee6bed3058573859df63fec0c2dcc7bbea8f89d1fdd6d253ad,670103711,670100004,784,427,310,300,103,40,19,0,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,27,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91478,205ffc676ca80f6d27d7fd7971baf489858d22451914e141cafa8db17e8b8f8b,670103729,670100004,784,427,310,300,103,40,19,18,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,27,20,0,20,28,20,20,20,0,0,0,0,0,0,0
91508,7f7da19ea7d4655d12703fe71d50275d4e771ba098fe2e77edc35ebca2a9358c,670103731,670100004,784,427,310,300,103,40,19,18,20,20,20,25,24,0,20,20,20,20,20,20,26,20,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,28,20,20,20,20,30,19,0,20,20,20,20,26,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,29,20,0,20,28,20,20,20,0,0,0,0,0,0,0
