block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,0DA35960AC73947F415949EDAF885E1A9A186370,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,C759989AB500EDF629C4CED1267CA30F660E4024,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,6406B7B10A978323E679E226F0D3546E0470B864,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,657CB53BCDD047092A840BA12B894D6A079C05ED,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,BE11EA8919773D1D972D5B74EABC964BFC51C72D,03EABFB8409C4F62A732A3D728ACAA2E13403F50,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CC05882978FC5FDD6A7721687E14C0299AE004B8
560,2022/11/28 23:15:55,NEW_VALSET:PCHEIGHT/340096,1A9F351A17C94530AA5D82B49017887D3F1A9608DD4969D1326BE6EE828EF8A2,3B6C9F93CAE04383CB254D604D364153ACA8D457C920443EB5E18F92A683A687,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,348040993,40824004,4283489,4277699,4277415,4277565,4277387,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191657,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
561,2022/11/28 23:16:01,NEW_VALSET:PCHEIGHT/340106,6419D4FE9F91B1BD9DE954C491CDE1F7532A25A59EC3BFFAC90EC386C1DC2338,8621EF4E34A547CC44DD7D25BE3745AEE8E6442897BD65A48E61ADF2679C0A20,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,348040995,40824004,4283489,4277699,4277415,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191658,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
590,2022/11/28 23:19:32,NEW_VALSET:PCHEIGHT/340188,1B814433B7B189206A43FF8CCDA9E75BC288F276E769AABC8E39415F21A908E9,2138D94B45966908E3DD63F951A673D0CC5B20543D557D4E0903BAA93C11D361,305013CCA69866DA942265649D56B57D4F2545CC,348040996,40824004,4283489,4277699,4277415,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191659,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
625,2022/11/28 23:24:47,NEW_VALSET:PCHEIGHT/340239,3753774FECBF05AD3616B09A2EA18A13FA044FDA95FFB41A679A9C8015B5C23B,862417F7041AB1989ED280B1DECA73272C832317C424F4040515DC8E9676DB91,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348041012,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191659,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
648,2022/11/28 23:27:43,NEW_VALSET:PCHEIGHT/340268,ABF107DAB7AC6D18FC9813EA38D49E47E7411C0F5D7DE179EE6238F729E86BA0,EF3E135DC365B8709EAB304CC627A84235F4DE477D80F7744507FEF3C86D4624,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,348041013,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191660,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
707,2022/11/28 23:36:04,NEW_VALSET:PCHEIGHT/340350,08F2767C61CC8039BC47ACE490CAC73D2AA4693CACC31FE6D23055AF1612EEEC,3FE2515F998E068F6FFE498B83D82FBAA07141353B972FCC9C55E6ADCA992305,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348041014,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191661,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
769,2022/11/28 23:44:15,NEW_VALSET:PCHEIGHT/340434,12E728CFC3729BF0F1E5EC6D8BE6A0BDF3CFF45A06EFF069E59C5B73B446A8A4,7385E5BFA27BDB3E3674292E4E639571BB846F3168D6B8D2DE009967E8DB1867,5BED074FAD72B341DE26B43628F2FE0917AC1D63,348041015,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191662,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
829,2022/11/28 23:52:13,NEW_VALSET:PCHEIGHT/340512,186C74985D230AB81B5E4DE7B3F72F198BC1367E122A1B738B9DC47157280097,FD160102B83DFFC047DE816D546C4AB97CA42F7FB73BC7F4E93985BF9F982F53,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348041016,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191663,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
886,2022/11/29 00:00:20,NEW_VALSET:PCHEIGHT/340592,3D077077A0E20E1EA8EC685BF7FBFD7237996E6B43437A787C711B07E17FD6A5,0B074CBBE05760915411A420BA3DF07A493CCD427A507FCAC56CE88E7F8CC0FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348041017,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191664,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
949,2022/11/29 00:08:47,NEW_VALSET:PCHEIGHT/340675,6AD380D266CB299E048DA9D448266F04801643A88E0D0792164B4B3E73A532E8,C2256E8F10812A4DBFD2406886EF16AF0BA221233D69037F9F85AB89F4BC53E7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348041018,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191665,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1012,2022/11/29 00:16:48,NEW_VALSET:PCHEIGHT/340755,880D218D13880557E12BBC3FB9B5E8231D06DB4908754CFD7D23CEDE7CC9FE68,4ACB9D5A08EBB7FCF663481A89C16841716AF4A5DA5E99A7436AA95A0EC18DCB,5BED074FAD72B341DE26B43628F2FE0917AC1D63,348041019,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191666,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1070,2022/11/29 00:24:38,NEW_VALSET:PCHEIGHT/340834,CF854DFBE779C1933A640C331446C8DCAF0465932520D4AB29F5ADBBA4613E50,4DD91230152EEA6408BE4E56E3B842B57329D9FE4DA8435EAB69F5B9F7239B2D,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,348041020,40824004,4283489,4277699,4277431,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191667,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1112,2022/11/29 00:30:12,NEW_VALSET:PCHEIGHT/340890,BE774945DE9B00520FC6DB9D101572463E5AED0CFBAC0AF77E30A526521889EC,76DA37AF02E43B408230F5D14FEC598671EEF6449EAEAB4FD2DD7C8E39A4C80E,8A73C4B75E360FF191B844A61B8845A0AD65D208,348041036,40824004,4283489,4277699,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191667,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1133,2022/11/29 00:32:58,NEW_VALSET:PCHEIGHT/340918,F6C4F610467EF7C5F68DB2500BB251E6AC47A34B4AFE2DA0A6630B4C29AF05E3,6AEB92FDC0B6E14F6CC38F313E94CAD08D9C9B26C3F68EF4DEE2198B40DC2D19,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348041037,40824004,4283489,4277699,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191668,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1181,2022/11/29 00:39:08,NEW_VALSET:PCHEIGHT/340979,1FF6AAF3A8A33EDE2F4B1EB4E0E7734966251DB3E1BB97E67B0427FD3D601222,9FCF924759B9CC71184033CBDF8488729B9ABCF6E6B2D088800D232807B91C1B,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,348041062,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191668,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1196,2022/11/29 00:41:27,NEW_VALSET:PCHEIGHT/341000,17073CF8C5788B6E5A07A42FB840D8F94AA487E4E07D2F61921EF621045FE424,50404A9F34C3EA6E7289F4F1AF505CAD176D0116DBFB783991C5E036AA5F03FC,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348041063,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191669,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1261,2022/11/29 00:49:36,NEW_VALSET:PCHEIGHT/341080,DD7BEF9EC644A29D33D37DC5668037D8381A305646BE74E5E774722FEB62E2FF,122EAC0BA229354256ADCD2CC86900CFBF6C89FF5B504DB05E1562E46F639F97,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348041064,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191670,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1321,2022/11/29 00:57:29,NEW_VALSET:PCHEIGHT/341159,0F1C54283E198B6F657F54F81814F792E8DB2F1A1EE5EFE4332E8617890A55E2,C33BBC4DA615E1F221C5BBB2B36463B5DC03177652F5E3EFC7507D85E01B7917,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348041065,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191671,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1386,2022/11/29 01:05:52,NEW_VALSET:PCHEIGHT/341245,9B6BAA57690367E37A3EF4B6E11C86A9E3166888229FDF562315F8147C5BC251,F4402B7C26E5ACCB31046604D30FC17794250708FF0E82CE7DA612E39B478A57,0DA35960AC73947F415949EDAF885E1A9A186370,348041066,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191672,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1446,2022/11/29 01:13:54,NEW_VALSET:PCHEIGHT/341325,E76204D60B5CF97D361549E18255792508306FF7C80E125A500C318EA79449F0,5386925E0F6ED591BD43A0156398D98A12E19DAF6C36FE9FF34D4E26B4C7F3EE,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,348041067,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191673,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1510,2022/11/29 01:21:53,NEW_VALSET:PCHEIGHT/341404,88255670530B5BCAE77B982C144D577932D90AB35892826BE35A2A6802AF78FE,4A301F1D58883C5EBFDC2E5DED6ACBF49D4E66B2EE62D5C04DC2A22BFC3A649C,0385B199514F483871B7B801A923BF53977B2916,348041068,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191674,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1575,2022/11/29 01:30:20,NEW_VALSET:PCHEIGHT/341486,9106FEEEAA1DA82EE9FCA9338FD4B9DF54EC15D36653F7734B7E5B32A9C9998C,23823C7A23B50E14B6C78D6F2A11EF0EFD88F98F89E5D5897BBE9258A69B57DB,76D9967474B62835E703A577101D1FD35F84D36B,348041069,40824004,4283489,4277724,4277447,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191675,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
1612,2022/11/29 01:35:31,NEW_VALSET:PCHEIGHT/341540,A391007F31317AC1E1DB532694BDBAD98A37A99CC0A98F9DB504AE5924FC8CF1,406FA1A431EBB1DCA190549E8BBF5B9A44D3CD9209D1E6CF0DF2C2C2A76A2348,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348041085,40824004,4283489,4277724,4277463,4277565,4277387,4276262,4276161,4276152,4276134,4276135,4276132,4276131,4276128,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276123,4276123,4276123,4276123,4276123,4276125,4276123,4276122,4276122,4276123,4233360,4276122,4276124,4276123,4276122,4276123,4276124,4276124,4276123,4276124,4276124,4276123,4276122,4276122,4276122,4276121,4276121,4276121,4276121,4276123,4276121,4276122,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191675,4191078,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233362,1,0,0,0,0
