block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
2953,2022/11/7 18:12:28,NEW_VALSET,204053F21A4CF9A90780FB23A4D135217A807EFBD7CBCD1434BD62333B0D66EB,62AE6666CD2EAEDB94AE8872462D3C436EE0DE445DD2F215331B28E9F5D2D5D8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2513,2500,1,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,2022/11/7 18:14:24,NEW_VALSET,60A9CEFB641952D8C38A2136FB57866857FC1275BC3ABAD7410D7C05541B8607,6A34EE784557068A428C484B28FDFE309F70CAEBA661B7BDE3BDEAE7C9357AB1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2514,2500,1,1,1,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,2022/11/7 18:16:19,NEW_VALSET,C9597C3300C3AA6F0948233A9A27EAA7FF2FFCF549469EC8421D7460A493E37B,DF9A8973864013C782C81CFA456E194059585E35C117C6CAAEDD0D7AF5191A2A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2515,2500,1,1,1,1,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2022/11/7 18:18:40,NEW_VALSET,8F8829362BFA12BBCDBD778F2CA2A09A9E41AD21DAFFB5D28727EA322701304D,676FFF5F76728395C049F3A1B7A58D231D6A5A11A07D9141D7F7F126083F7595,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2517,2500,1,1,1,1,1,2,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,2022/11/7 18:23:26,NEW_VALSET,D37506DCD1C2C04631D4A1AF5BB70E032F04F69CC1BD737304372311161362BF,98CFBBB4D73BE94CA1088D5CE294001C8B4A1EB7B9DC6178185B6DD87D7FF913,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2518,2500,1,1,1,1,1,2,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,2022/11/7 18:26:55,NEW_VALSET,0F00F91383AD3EF22A1D9793AC972B6DA4C9AB7FEF9C349A98AFAD735F4B93D7,E52954DABF516C69D074299F18658F66202BAA8A226F18AF4374D28125A76898,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2519,2500,1,1,1,1,1,2,4,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,2022/11/7 18:33:37,NEW_VALSET,9A7548F4B28D3F63DF9EF4DA05B306D3E7AD1A424760D75F0B8D0226E2991273,819DE1E675A526622F1B648613C77DCB9A7D338C45F9200FC27E79A7EC888C92,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2520,2500,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,2022/11/7 18:36:08,NEW_VALSET,6E018F388F8F12596A7545A1E43B3417B4B977B984E8399C0A690DDD3BB92371,9D55E365BB8C26FC5423446BF9677DBC545025A54149A3FBDEB85F315BB5D0BB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2521,2500,1,1,1,1,1,2,4,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2022/11/7 18:37:39,NEW_VALSET,C4CAD516296DDB5DDA03DA4997DFAA3CD931521EA841B97D7067027EC250F5CE,52AE601409467A2418167DD3031FD44FAA93EA655EBE77E515A9008092A15663,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2523,2500,1,1,1,1,1,2,4,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,2022/11/7 18:45:23,NEW_VALSET,4488B8DF21DD66B19FC9D4B50FC34BCC1E0CCA1121D9C884D2AB4FE0FE3A7DD8,B61EC5524D161BCD6650B3837B256C415E5067D2D336146A50905C849333A0A9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2525,2500,1,1,1,1,1,2,4,1,1,1,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,2022/11/7 18:49:10,NEW_VALSET,57647DD6406D1A086894133AF0A82DCFBA6256557EEFD58E0E254D7A6D22C90B,A22377F6B4932ACFF1372467869E29322E68A95360D32B4D2A87A0B8D993BC16,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2528,2500,1,1,1,1,1,2,4,1,1,1,1,2,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,2022/11/7 18:53:47,NEW_VALSET,656965D21533DDF0B85F6A8D91623DCA590B545853F60BD90C63CE86616428CA,40B377179330B6F0C62F87C2B8DD335D4225CA5243AD4DC83CE7EFEDAA8EE5D6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2547,2500,1,1,1,1,1,2,23,1,1,1,1,2,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,2022/11/7 18:55:08,NEW_VALSET,58CD5DAD32CDD0009D0455DCCF05BC08B00CBE416CBADD457A1EF5993A68521A,41BC78A9DE692626ABF2F973B589AE71DF378F327D42DCCF18DFD18DD8CB4767,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2550,2500,1,1,1,1,1,2,23,1,1,1,1,2,6,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,2022/11/7 18:56:48,NEW_VALSET,8D9956AF08E1F50130C70852FABED835ABB89C54AC7A83C59D7585CB28C5232A,275024628EF845A2AE6F732C6A9255EF1FC669623ABF4F84A4D53719E4805F81,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2551,2500,1,1,1,1,1,2,23,1,1,1,1,2,6,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,2022/11/7 18:59:30,NEW_VALSET,C9DB3C064E5A26B1D29146E3D545D2FCF859333ACFCBC03DE8F6E7E97C785A9A,A4996F3D954D21BBD980776E62C0F8A8350644A2729422B85369ED446947178C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2556,2500,1,1,1,1,1,2,23,1,1,1,1,2,11,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,2022/11/7 19:04:02,NEW_VALSET,E006DAE0FDF98F90E77121D158AE39BF7DC5E015D308973CC45DEAD0412A215A,C549CA648511F1F470E7B1287BA4FCA7D783C731032B541DC8A7513864940E87,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2560,2500,1,1,1,1,1,2,23,1,1,1,1,6,11,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,2022/11/7 19:09:45,NEW_VALSET,2CF5FECAA6961BEA3F3D29E96346374274EEE75531817B3C4A5D03489CE8D7E2,3371209944616BD9C960D32230276BA277A2A5357EC6130D82D8D824258078C9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2565,2500,1,1,1,1,1,2,23,1,1,1,1,11,11,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,2022/11/7 19:09:50,NEW_VALSET,7A105B22F3E58A9E51DB160928C64737B0970FA5C7A96C1105E81868CE13C8C6,0C2519727C8CB80EBCF5A11A69A5F7D223675597BA82294A7C915B37E4A738C5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2575,2500,1,1,1,1,1,2,23,1,1,1,1,11,21,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,2022/11/7 19:11:57,NEW_VALSET,8B485435F92448E3120DD609044FB7FF8AE3B4377CD93DD8F5E4E7EDC3C4E592,1F53F1CEB49E4FB469BE18E0D04BFF1FF39659241845D8AA9119FBA8CE5AA36D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2576,2500,1,1,1,1,1,2,23,1,1,1,1,11,21,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,2022/11/7 19:15:28,NEW_VALSET,F3513ECBBB37D8BC69C68CCB4DA8E1BA61FA8549D9A0F979BD473B0D4CB31B08,6EE9D231F6FE9879495354A6458C22EC3EF29C691D134581E4457B93D2B0298F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2586,2500,1,1,1,1,1,2,23,1,1,1,1,11,21,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,2022/11/7 19:20:11,NEW_VALSET,16F819DA5DE30DB257F24B77AEEBD8A39E1072CFBFB8A471664633B7929476F6,9D79C71636D55699D790DB9919D9AB26326D387D3290F1273EE744DB6923642A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2606,2500,1,1,1,1,1,2,23,1,1,1,1,11,41,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,2022/11/7 19:21:37,NEW_VALSET,531C4BFBB8CE213D851DCAB9E79106690D58DB5FC49C741CD9BE39FADF1165EA,EA8E301A853924552E47759BAF17A4B3D651F218432D912725A2B808216532EF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2614,2500,1,1,1,1,1,2,23,1,1,1,1,11,41,1,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,2022/11/7 19:27:36,NEW_VALSET,27AC5F798743BC7CD98AE7A5B4EE93500897A1F49C214B7D3E07EF8C1FF554F7,E27034D72D81DCF55D596AD3B736B704986611DF2726EDB45C7B684D14BC9A1E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2627,2500,1,1,1,1,1,2,23,1,1,1,1,11,41,1,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,2022/11/7 19:29:52,NEW_VALSET,77A5612F805121DC3882E96E10EE7D97BB9AE52CE64291CD49D6D04946FE9C86,9E9945067C6BB03D69C61630AA3181C370F975B33967AA22FE362542352DA627,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2634,2500,1,1,1,1,1,2,23,1,1,1,1,11,41,1,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,2022/11/7 19:30:28,NEW_VALSET,811DA38FC59920D16D61D136BE5CF3F95CA2E44D1B234AD1380C60FC3907CBA2,33CBF0CAF1E26AF92FFDA68057D0A9A679563D9138F7A7235B65350B6AB87B61,6A3CACEAEA586C9AF3051249D6FF34942835DF10,2672,2500,1,1,1,1,1,2,23,1,1,1,1,11,79,1,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,2022/11/7 19:37:03,NEW_VALSET,8B892AECA81B63DD1131793730693E499E85CD7FE60444F9A55FF8FE482C945E,6604968132A38AA034D47053476DE94F1B3F2579E180F274941038FC03D606AD,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,2673,2500,1,1,1,1,1,2,23,1,1,1,1,11,79,1,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
