block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,0DA35960AC73947F415949EDAF885E1A9A186370,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,C759989AB500EDF629C4CED1267CA30F660E4024,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,6406B7B10A978323E679E226F0D3546E0470B864,8A73C4B75E360FF191B844A61B8845A0AD65D208,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,657CB53BCDD047092A840BA12B894D6A079C05ED,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,BE11EA8919773D1D972D5B74EABC964BFC51C72D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,03EABFB8409C4F62A732A3D728ACAA2E13403F50,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,365464D12717C9A89840B13C0E7B0C602FB01B37,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,CC05882978FC5FDD6A7721687E14C0299AE004B8
5423,2022/11/29 08:12:49,NEW_VALSET:PCHEIGHT/339396,418CD7F488D6B6928495C1FAC8E963F81E09BEBE1517BD8401ADDB5BB2A4E304,15944881C6973EF48D9675EC0DCE68478A901880DAE80ABDDFA34C9BE5E13F8B,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,348040322,40824004,4283198,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276124,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1206,109,104,101,100,0,12,1,4233362,0,0,0,0
5424,2022/11/29 08:12:56,NEW_VALSET:PCHEIGHT/339414,B4BA0C997C0D128F22DF664D7C2D8E0F73EC1C4278E38C82538EB7ABE2303143,E640D30F0C02B1E8C12F8AD95C1CC78895F989EEE43CB83EA968FE437AF87349,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348040351,40824004,4283218,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276124,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1215,109,104,101,100,0,12,1,4233362,0,0,0,0
5425,2022/11/29 08:13:14,NEW_VALSET:PCHEIGHT/339438,0A9C8138FFD94F8CBF2008A914968E89FF2546238EE955233411BA816B857FD9,2A178D806750164A57FC5FE8278A8326C5B6421288382FBC6A1A0AD72E139BCF,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348040380,40824004,4283238,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1223,109,104,101,100,0,12,1,4233362,0,0,0,0
5426,2022/11/29 08:13:20,NEW_VALSET:PCHEIGHT/339440,1FA712CB5D5FEB94B7ABEE4A55F5D5300E616A42835AD78A81F46DAA38432189,4D05D79FDD5EA9F5191418B1D52ED3C4512373D6B0E67472A658D676B6036A5F,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,348040391,40824004,4283248,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1224,109,104,101,100,0,12,1,4233362,0,0,0,0
5427,2022/11/29 08:13:27,NEW_VALSET:PCHEIGHT/339442,7F9E41F7248206594FF9B8CC9627CC2B3461FF949A5C34660A0B55C1A02A3A13,D87B7F117320C41F98503418494349E6BDA4D13FC5CFF87F60055B446B54F395,F54306AE4536A8818B3BCB46D156403FCE944650,348040392,40824004,4283248,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1225,109,104,101,100,0,12,1,4233362,0,0,0,0
5428,2022/11/29 08:13:38,NEW_VALSET:PCHEIGHT/339444,B7A0AECD1651721172FA81716C65D4177527BED6C098F2DA6359AC505D2B88C3,0AB0B8E1C587E2F36A02D22430764539DB13AE0BD1844A69920B7DDB125DD5DB,F54306AE4536A8818B3BCB46D156403FCE944650,348040393,40824004,4283248,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1226,109,104,101,100,0,12,1,4233362,0,0,0,0
5429,2022/11/29 08:13:45,NEW_VALSET:PCHEIGHT/339446,8019634898C9601EDD9209399C3EA0CE6F9ECCAB9C65B735C4C4B2C31A2FCAA5,B882AFB9F1C5E81C5B56AD3710CC9F8468226AF2AF621450672A9B40D53B3E1C,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,348040394,40824004,4283248,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1227,109,104,101,100,0,12,1,4233362,0,0,0,0
5430,2022/11/29 08:13:53,NEW_VALSET:PCHEIGHT/339448,FC89338643027CF97438984E2C6340969FBEF509538CBB4D56C403F61C387D0C,D822758551ACEC8A2EA4E4C3E457083C3B778F05631F634800D8A831FA3F4669,671C08BB55C1C242DC5A342889CD8C0071893FF9,348040395,40824004,4283248,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1228,109,104,101,100,0,12,1,4233362,0,0,0,0
5432,2022/11/29 08:14:06,NEW_VALSET:PCHEIGHT/339450,1A1F7B9E18F5DC2BCF0307DE9F6FF59174A95425628BD358277233DF1BF0793D,648461C808E0C57BDA25AA48F2CE820541AA5E14917A27D6D8013F3A44658EF6,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348040406,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1229,109,104,101,100,0,12,1,4233362,0,0,0,0
5433,2022/11/29 08:14:25,NEW_VALSET:PCHEIGHT/339452,2FD61E90C5064F5714382FA65D26B910002039012C57FF37A4664B89556E02F5,C727DF84F5F03757276D7D7F4A32BFFDE0484DE1ED25AB8A736A46CE6C1EC199,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348040407,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1230,109,104,101,100,0,12,1,4233362,0,0,0,0
5434,2022/11/29 08:14:36,NEW_VALSET:PCHEIGHT/339454,55855DB262CBB4D20E7DA002234E13898F28C35A28E34661B8D04BDADA4B8934,CE791B072D232988F1EB9080219884CF2125EF12D83A7EFB91D8FFB3A1B35A63,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348040408,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1231,109,104,101,100,0,12,1,4233362,0,0,0,0
5435,2022/11/29 08:14:43,NEW_VALSET:PCHEIGHT/339456,A6AB26974103DC8AD9693F3C0AF9B274F5424A016F54354C5C4A9C6CACACF939,87F1EA4A3AA897F4A7FACE3CAA393C90E699C37B990FA7581BB843C54B0DE588,C759989AB500EDF629C4CED1267CA30F660E4024,348040409,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1232,109,104,101,100,0,12,1,4233362,0,0,0,0
5436,2022/11/29 08:14:50,NEW_VALSET:PCHEIGHT/339459,30023F182D29FEDD88268649F9C3A1A4F770B2D54D10FABBE8F4AA61A7374312,3A7C719613DB0B92D27AFCDE6252E7837F2D421A2527C26214615BC5A3B97D45,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040410,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191649,4191078,4191027,4191026,4191026,4149115,434,355,325,1233,109,104,101,100,0,12,1,4233362,0,0,0,0
5437,2022/11/29 08:15:02,NEW_VALSET:PCHEIGHT/339460,9965D807DA2B7B33876D4E949E425578F75A281DC19C1EB563E71196EDEC78FB,32BCE5382EBE4D58DC2EE512B69BC661C2C1F9555A9D309E71F8634430D9ADBD,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040412,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1234,109,104,101,100,0,12,1,4233362,0,0,0,0
5438,2022/11/29 08:15:09,NEW_VALSET:PCHEIGHT/339463,4D0560D5EBA684928CE59CD9EF1506B95E9B97E2FC3E52BA1C5A3C1C20C62C5B,5BB6F9B9D5DBFADC423219CCDC772992A4DC6A8451497F1458BA95D53C7737DD,305013CCA69866DA942265649D56B57D4F2545CC,348040413,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1235,109,104,101,100,0,12,1,4233362,0,0,0,0
5439,2022/11/29 08:15:15,NEW_VALSET:PCHEIGHT/339465,DFF84EB15BE6D2CE1F0E9659786E923775ABDCCCF7694AEF5C865AE4D13E3AAC,131DCF94ECB26F3DA15C959A143551F374FCE8E01824226D4DD4ABED5B722FD0,76D9967474B62835E703A577101D1FD35F84D36B,348040414,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1236,109,104,101,100,0,12,1,4233362,0,0,0,0
5440,2022/11/29 08:15:24,NEW_VALSET:PCHEIGHT/339467,E3EDFE4A8B2E56D92C7DF6154A726CD2DBEB0ECF13CC3AEDA66190CEB8BAC004,7683492AC3A3A97B81F77425B4DA3F4E50F94805F646C3492B0CF1D41E04FEEA,DDF94D41B15E7A77122259D83B2BDCF474540337,348040415,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1237,109,104,101,100,0,12,1,4233362,0,0,0,0
5441,2022/11/29 08:15:32,NEW_VALSET:PCHEIGHT/339469,CA0B1FEF70DBB77F9B62194CD88557574C23AB6BBED99CE4BA76EE695D375941,283A3E24323CBC801AE764E44534343DCC4D9E260D2D8D668D65DDB57689DE9D,E2CDB3113C0392603810E16929C86C013A46F540,348040416,40824004,4283258,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276121,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1238,109,104,101,100,0,12,1,4233362,0,0,0,0
5442,2022/11/29 08:15:44,NEW_VALSET:PCHEIGHT/339470,17D377EFD5A01FFC594A9268A1EC01415A4E5888248E9602513DB4C62CEA1A56,C30A731D7386B461B357F8017D4F1A65CCA2B118AAAAE585A51F6C86F5AEF6AA,E2CDB3113C0392603810E16929C86C013A46F540,348040427,40824004,4283268,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1238,109,104,101,100,0,12,1,4233362,0,0,0,0
5443,2022/11/29 08:15:51,NEW_VALSET:PCHEIGHT/339471,7C0601AF10CD7537995327D132673DB491500351C4976D32C7B243DC9C6546C1,5A80AB0F06E1DE3F645A60226037AAF1D3E1C776B005DED4559879DA0F531665,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,348040428,40824004,4283268,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1239,109,104,101,100,0,12,1,4233362,0,0,0,0
5444,2022/11/29 08:16:03,NEW_VALSET:PCHEIGHT/339473,245EBC24E1877AB3A6AF1B310E89F6E7C2B093C4F09F2F4A22680A19AD56C787,76AD749695C67DFB6C95E10EE7B0B356849D28FAF84C9BEA9C919B8CE0132C0A,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,348040429,40824004,4283268,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1240,109,104,101,100,0,12,1,4233362,0,0,0,0
5445,2022/11/29 08:16:12,NEW_VALSET:PCHEIGHT/339475,5D4A3769C204E1F2061A67F6D61FDC462C6CEF32A1C4BB92CC3303656C8E4351,CDDF3833BD1B82F705BE2768B24FC1C8CB4787D3F4E1C275981A0D10756419D0,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,348040430,40824004,4283268,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1241,109,104,101,100,0,12,1,4233362,0,0,0,0
5446,2022/11/29 08:16:18,NEW_VALSET:PCHEIGHT/339477,B855E2DF5C29EE9D9DD91143039FEE5DB11C951BC186EB4D895E73918FBA9027,7AF11B2EDBBD5573BEF4570AB548C3354B2282D6FADC9616415D48B8BF2A8969,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348040431,40824004,4283268,4277675,4277387,4277399,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276123,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233360,4191650,4191078,4191027,4191026,4191026,4149115,434,355,325,1242,109,104,101,100,0,12,1,4233362,0,0,0,0
